idRegistro;dtAtual;dht11_umidade;lm35_temperatura;fkSensor;;;
3054;2023-11-24 09:40:00;62,4;20,5;7;;;
3055;2023-11-24 10:00:00;62,4;25,38;7;;;
3056;2023-11-24 10:20:00;62,4;21,47;7;;;
3057;2023-11-24 10:40:00;62,4;21,96;7;;;
3058;2023-11-24 11:00:00;62,4;22,45;7;;;
3059;2023-11-24 11:20:00;62,4;21,96;7;;;
3060;2023-11-24 11:40:00;62,4;21,96;7;;;
3061;2023-11-24 12:00:00;62,4;21,47;7;;;
3062;2023-11-24 12:20:00;62,4;22,45;7;;;
3063;2023-11-24 12:40:00;62,4;21,47;7;;;
3064;2023-11-24 13:00:00;62,4;21,47;7;;;
3065;2023-11-24 13:20:00;62,4;21,47;7;;;
3066;2023-11-24 13:40:00;62,4;20,98;7;;;
3067;2023-11-24 14:00:00;62,4;22,45;7;;;
3068;2023-11-24 14:20:00;62,4;21,47;7;;;
3069;2023-11-24 14:40:00;62,4;21,96;7;;;
3070;2023-11-24 15:00:00;62,4;21,47;7;;;
3071;2023-11-24 15:20:00;62,4;26,35;7;;;
3072;2023-11-24 15:40:00;62,4;20,5;7;;;
3073;2023-11-24 16:00:00;62,4;20,98;7;;;
3074;2023-11-24 16:20:00;62,4;20,5;7;;;
3075;2023-11-24 16:40:00;62,4;22,94;7;;;
3076;2023-11-24 17:00:00;62,4;21,47;7;;;
3077;2023-11-24 17:20:00;62,4;22,45;7;;;
3078;2023-11-24 17:40:00;62,4;20,98;7;;;
3079;2023-11-24 18:00:00;62,4;21,47;7;;;
3080;2023-11-24 18:20:00;62,4;21,96;7;;;
3081;2023-11-24 18:40:00;62,4;22,45;7;;;
3082;2023-11-24 19:00:00;62,4;20,98;7;;;
3083;2023-11-24 19:20:00;62,4;20,5;7;;;
3084;2023-11-24 19:40:00;62,4;20,5;7;;;
3085;2023-11-24 20:00:00;62,4;21,96;7;;;
3086;2023-11-24 20:20:00;62,4;20,5;7;;;
3087;2023-11-24 20:40:00;62,4;26,35;7;;;
3088;2023-11-24 21:00:00;62,4;20,98;7;;;
3089;2023-11-24 21:20:00;62,4;22,45;7;;;
3090;2023-11-24 21:40:00;62,4;20,5;7;;;
3091;2023-11-24 22:00:00;62,4;22,45;7;;;
3092;2023-11-24 22:20:00;62,4;20,98;7;;;
3093;2023-11-24 22:40:00;62,4;22,94;7;;;
3094;2023-11-25 00:00:00;62,4;20,5;7;;;
3095;2023-11-25 00:20:00;62,4;21,47;7;;;
3096;2023-11-25 00:40:00;62,4;20,98;7;;;
3097;2023-11-25 00:00:00;62,4;21,96;7;;;
3098;2023-11-25 00:20:00;62,4;20,5;7;;;
3099;2023-11-25 00:40:00;62,4;21,47;7;;;
3100;2023-11-25 01:00:00;62,4;20,5;7;;;
3101;2023-11-25 01:20:00;62,4;21,47;7;;;
3102;2023-11-25 01:40:00;62,4;20,5;7;;;
3103;2023-11-25 02:00:00;62,4;25,86;7;;;
3104;2023-11-25 02:20:00;62,4;22,45;7;;;
3105;2023-11-25 02:40:00;62,4;20,98;7;;;
3106;2023-11-25 03:00:00;62,4;20,98;7;;;
3107;2023-11-25 03:20:00;62,4;21,47;7;;;
3108;2023-11-25 03:40:00;62,3;20,5;7;;;
3109;2023-11-25 04:00:00;62,3;26,84;7;;;
3110;2023-11-25 04:20:00;62,3;26,84;7;;;
3111;2023-11-25 04:40:00;62,3;27,33;7;;;
3112;2023-11-25 05:00:00;62,3;27,33;7;;;
3113;2023-11-25 05:20:00;62,3;27,33;7;;;
3114;2023-11-25 05:40:00;62,3;26,84;7;;;
3115;2023-11-25 06:00:00;62,3;27,33;7;;;
3116;2023-11-25 06:20:00;62,3;26,84;7;;;
3117;2023-11-25 06:40:00;62,3;26,84;7;;;
3118;2023-11-25 07:00:00;62,3;27,33;7;;;
3119;2023-11-25 07:20:00;62,3;27,33;7;;;
3120;2023-11-25 07:40:00;62,3;26,84;7;;;
3121;2023-11-25 08:00:00;62,3;27,33;7;;;
3122;2023-11-25 08:20:00;62,3;26,84;7;;;
3123;2023-11-25 08:40:00;62,3;26,84;7;;;
3124;2023-11-25 09:00:00;62,3;26,84;7;;;
3125;2023-11-25 09:20:00;62,3;27,33;7;;;
3126;2023-11-25 09:40:00;62,3;27,33;7;;;
3127;2023-11-25 10:00:00;62,3;26,84;7;;;
3128;2023-11-25 10:20:00;62,3;27,33;7;;;
3129;2023-11-25 10:40:00;62,3;27,33;7;;;
3130;2023-11-25 11:00:00;62,3;27,33;7;;;
3131;2023-11-25 11:20:00;62,3;26,84;7;;;
3132;2023-11-25 11:40:00;62,3;25,86;7;;;
3133;2023-11-25 12:00:00;62,3;27,33;7;;;
3134;2023-11-25 12:20:00;62,3;27,82;7;;;
3135;2023-11-25 12:40:00;62,3;27,33;7;;;
3136;2023-11-25 13:00:00;62,3;27,33;7;;;
3137;2023-11-25 13:20:00;62,3;26,35;7;;;
3138;2023-11-25 13:40:00;62,3;25,38;7;;;
3139;2023-11-25 14:00:00;62,3;26,84;7;;;
3140;2023-11-25 14:20:00;62,3;27,82;7;;;
3141;2023-11-25 14:40:00;62,3;27,33;7;;;
3142;2023-11-25 15:00:00;62,3;27,82;7;;;
3143;2023-11-25 15:20:00;62,3;26,35;7;;;
3144;2023-11-25 15:40:00;62,3;26,35;7;;;
3145;2023-11-25 16:00:00;62,3;26,84;7;;;
3146;2023-11-25 16:20:00;62,3;26,84;7;;;
3147;2023-11-25 16:40:00;62,3;27,33;7;;;
3148;2023-11-25 17:00:00;62,3;27,82;7;;;
3149;2023-11-25 17:20:00;62,3;27,33;7;;;
3150;2023-11-25 17:40:00;62,3;27,33;7;;;
3151;2023-11-25 18:00:00;62,3;26,84;7;;;
3152;2023-11-25 18:20:00;62,3;26,84;7;;;
3153;2023-11-25 18:40:00;62,3;27,33;7;;;
3154;2023-11-25 19:00:00;62,3;27,82;7;;;
3155;2023-11-25 19:20:00;62,3;27,33;7;;;
3156;2023-11-25 19:40:00;62,3;26,84;7;;;
3157;2023-11-25 20:00:00;62,3;26,84;7;;;
3158;2023-11-25 20:20:00;62,3;26,84;7;;;
3159;2023-11-25 20:40:00;62,3;26,35;7;;;
3160;2023-11-25 21:00:00;62,3;26,84;7;;;
3161;2023-11-25 21:20:00;62,3;27,33;7;;;
3162;2023-11-25 21:40:00;62,3;27,33;7;;;
3163;2023-11-25 22:00:00;62,3;27,33;7;;;
3164;2023-11-25 22:20:00;62,3;26,84;7;;;
3165;2023-11-25 22:40:00;62,3;26,84;7;;;
3166;2023-11-26 01:00:00;62,3;26,84;7;;;
3167;2023-11-26 01:20:00;62,3;26,84;7;;;
3168;2023-11-26 01:40:00;62,3;26,84;7;;;
3169;2023-11-26 00:00:00;62,3;27,33;7;;;
3170;2023-11-26 00:20:00;62,3;26,84;7;;;
3171;2023-11-26 00:40:00;62,3;26,84;7;;;
3172;2023-11-26 01:00:00;62,3;27,82;7;;;
3173;2023-11-26 01:20:00;62,3;26,84;7;;;
3174;2023-11-26 01:40:00;62,3;26,84;7;;;
3175;2023-11-26 02:00:00;62,3;27,33;7;;;
3176;2023-11-26 02:20:00;62,3;26,35;7;;;
3177;2023-11-26 02:40:00;62,2;24,89;7;;;
3178;2023-11-26 03:00:00;62,2;27,82;7;;;
3179;2023-11-26 03:20:00;62,2;31,23;7;;;
3180;2023-11-26 03:40:00;62,2;27,82;7;;;
3181;2023-11-26 04:00:00;62,2;29,77;7;;;
3182;2023-11-26 04:20:00;62,2;28,3;7;;;
3183;2023-11-26 04:40:00;62,2;32,21;7;;;
3184;2023-11-26 05:00:00;62,2;26,84;7;;;
3185;2023-11-26 05:20:00;62,2;33,18;7;;;
3186;2023-11-26 05:40:00;62,2;29,28;7;;;
3187;2023-11-26 06:00:00;62,2;31,72;7;;;
3188;2023-11-26 06:20:00;62,2;29,28;7;;;
3189;2023-11-26 06:40:00;62,2;32,7;7;;;
3190;2023-11-26 07:00:00;62,2;27,82;7;;;
3191;2023-11-26 07:20:00;62,2;32,7;7;;;
3192;2023-11-26 07:40:00;62,2;29,28;7;;;
3193;2023-11-26 08:00:00;62,2;29,77;7;;;
3194;2023-11-26 08:20:00;62,2;28,3;7;;;
3195;2023-11-26 08:40:00;62,2;31,72;7;;;
3196;2023-11-26 09:00:00;62,2;29,28;7;;;
3197;2023-11-26 09:20:00;62,2;32,21;7;;;
3198;2023-11-26 09:40:00;62,2;27,33;7;;;
3199;2023-11-26 10:00:00;62,2;32,7;7;;;
3200;2023-11-26 10:20:00;62,2;28,79;7;;;
3201;2023-11-26 10:40:00;62,2;31,72;7;;;
3202;2023-11-26 11:00:00;62,2;28,79;7;;;
3203;2023-11-26 11:20:00;62,2;33,18;7;;;
3204;2023-11-26 11:40:00;62,2;29,28;7;;;
3205;2023-11-26 12:00:00;62,2;30,26;7;;;
3206;2023-11-26 12:20:00;62,2;28,79;7;;;
3207;2023-11-26 12:40:00;62,2;30,74;7;;;
3208;2023-11-26 13:00:00;62,2;30,26;7;;;
3209;2023-11-26 13:20:00;62,2;31,23;7;;;
3210;2023-11-26 13:40:00;62,2;28,79;7;;;
3211;2023-11-26 14:00:00;62,2;32,21;7;;;
3212;2023-11-26 14:20:00;62,2;30,26;7;;;
3213;2023-11-26 14:40:00;62,2;34,16;7;;;
3214;2023-11-26 15:00:00;62,2;30,74;7;;;
3215;2023-11-26 15:20:00;62,2;33,67;7;;;
3216;2023-11-26 15:40:00;62,2;32,21;7;;;
3217;2023-11-26 16:00:00;62,2;31,72;7;;;
3218;2023-11-26 16:20:00;62,2;31,23;7;;;
3219;2023-11-26 16:40:00;62,2;31,72;7;;;
3220;2023-11-26 17:00:00;62,2;30,26;7;;;
3221;2023-11-26 17:20:00;62,2;29,77;7;;;
3222;2023-11-26 17:40:00;62,2;31,23;7;;;
3223;2023-11-26 18:00:00;62,2;30,74;7;;;
3224;2023-11-26 18:20:00;62,2;29,77;7;;;
3225;2023-11-26 18:40:00;62,2;27,82;7;;;
3226;2023-11-26 19:00:00;62,2;29,28;7;;;
3227;2023-11-26 19:20:00;62,2;29,28;7;;;
3228;2023-11-26 19:40:00;62,2;29,77;7;;;
3229;2023-11-26 20:00:00;62,2;30,74;7;;;
3230;2023-11-26 20:20:00;62,2;31,72;7;;;
3231;2023-11-26 20:40:00;62,2;28,79;7;;;
3232;2023-11-26 21:00:00;62,2;30,74;7;;;
3233;2023-11-26 21:20:00;62,2;29,77;7;;;
3234;2023-11-26 21:40:00;62,2;31,72;7;;;
3235;2023-11-26 22:00:00;62,2;28,79;7;;;
3236;2023-11-26 22:20:00;62,2;32,7;7;;;
3237;2023-11-26 22:40:00;62,2;30,74;7;;;
3238;2023-11-27 23:00:00;62,2;31,72;7;;;
3239;2023-11-27 23:20:00;62,2;27,33;7;;;
3240;2023-11-27 23:40:00;62,2;33,18;7;;;
3241;2023-11-27 00:00:00;62,2;28,79;7;;;
3242;2023-11-27 00:20:00;62,2;29,77;7;;;
3243;2023-11-27 00:40:00;62,2;28,79;7;;;
3244;2023-11-27 01:00:00;62,2;32,21;7;;;
3245;2023-11-27 01:20:00;62,2;29,28;7;;;
3246;2023-11-27 01:40:00;62,1;20,98;7;;;
3247;2023-11-27 02:00:00;62,1;20,98;7;;;
3248;2023-11-27 02:20:00;62,1;20,5;7;;;
3249;2023-11-27 02:40:00;62,1;22,45;7;;;
3250;2023-11-27 03:00:00;62,1;19,52;7;;;
3251;2023-11-27 03:20:00;62,1;20,01;7;;;
3252;2023-11-27 03:40:00;62,1;20,5;7;;;
3253;2023-11-27 04:00:00;62,1;21,96;7;;;
3254;2023-11-27 04:20:00;62,1;20,98;7;;;
3255;2023-11-27 04:40:00;62,1;20,01;7;;;
3256;2023-11-27 05:00:00;62,1;20,98;7;;;
3257;2023-11-27 05:20:00;62,1;20,98;7;;;
3258;2023-11-27 05:40:00;62,1;20,01;7;;;
3259;2023-11-27 06:00:00;62,1;21,47;7;;;
3260;2023-11-27 06:20:00;62,1;20,98;7;;;
3261;2023-11-27 06:40:00;62,1;20,01;7;;;
3262;2023-11-27 07:00:00;62,1;20,5;7;;;
3263;2023-11-27 07:20:00;62,1;21,96;7;;;
3264;2023-11-27 07:40:00;62,1;20,98;7;;;
3265;2023-11-27 08:00:00;62,1;20,5;7;;;
3266;2023-11-27 08:20:00;62,1;20,01;7;;;
3267;2023-11-27 08:40:00;62,1;20,5;7;;;
3268;2023-11-27 09:00:00;62,1;20,98;7;;;
3269;2023-11-27 09:20:00;62,1;21,47;7;;;
3270;2023-11-27 09:40:00;62,1;21,47;7;;;
3271;2023-11-27 10:00:00;62,1;20,01;7;;;
3272;2023-11-27 10:20:00;62,1;20,98;7;;;
3273;2023-11-27 10:40:00;62,1;21,47;7;;;
3274;2023-11-27 11:00:00;62,1;21,47;7;;;
3275;2023-11-27 11:20:00;62,1;20,98;7;;;
3276;2023-11-27 11:40:00;62,1;19,52;7;;;
3277;2023-11-27 12:00:00;62,1;20,5;7;;;
3278;2023-11-27 12:20:00;62,1;21,47;7;;;
3279;2023-11-27 12:40:00;62,1;20,5;7;;;
3280;2023-11-27 13:00:00;62,1;20,5;7;;;
3281;2023-11-27 13:20:00;62,1;20,5;7;;;
3282;2023-11-27 13:40:00;62,1;20,98;7;;;
3283;2023-11-27 14:00:00;62,1;20,5;7;;;
3284;2023-11-27 14:20:00;62,1;21,47;7;;;
3285;2023-11-27 14:40:00;62,1;19,52;7;;;
3286;2023-11-27 15:00:00;62,1;20,98;7;;;
3287;2023-11-27 15:20:00;62,1;20,01;7;;;
3288;2023-11-27 15:40:00;62,1;21,96;7;;;
3289;2023-11-27 16:00:00;62,1;21,96;7;;;
3290;2023-11-27 16:20:00;62,1;20,98;7;;;
3291;2023-11-27 16:40:00;62,1;20,5;7;;;
3292;2023-11-27 17:00:00;62,1;20,5;7;;;
3293;2023-11-27 17:20:00;62,1;20,98;7;;;
3294;2023-11-27 17:40:00;62,1;21,47;7;;;
3295;2023-11-27 18:00:00;62,1;20,01;7;;;
3296;2023-11-27 18:20:00;62,1;20,5;7;;;
3297;2023-11-27 18:40:00;62,1;21,47;7;;;
3298;2023-11-27 19:00:00;62,1;19,52;7;;;
3299;2023-11-27 19:20:00;62,1;20,98;7;;;
3300;2023-11-27 19:40:00;62,1;20,98;7;;;
3301;2023-11-27 20:00:00;62,1;20,5;7;;;
3302;2023-11-27 20:20:00;62,1;20,98;7;;;
3303;2023-11-27 20:40:00;62,1;20,98;7;;;
3304;2023-11-27 21:00:00;62,1;19,03;7;;;
3305;2023-11-27 21:20:00;62,1;20,98;7;;;
3306;2023-11-27 21:40:00;62,1;20,01;7;;;
3307;2023-11-27 22:00:00;62,1;20,5;7;;;
3308;2023-11-27 22:20:00;62,1;20,01;7;;;
3309;2023-11-27 22:40:00;62,1;20,98;7;;;
3310;2023-11-28 23:00:00;62,1;20,98;7;;;
3311;2023-11-28 23:20:00;62,1;21,96;7;;;
3312;2023-11-28 23:40:00;62,1;20,5;7;;;
3313;2023-11-28 00:00:00;62,1;20,98;7;;;
3314;2023-11-28 00:20:00;62,1;21,47;7;;;
3315;2023-11-28 00:40:00;62;18,54;7;;;
3316;2023-11-28 01:00:00;62;27,33;7;;;
3317;2023-11-28 01:20:00;62;27,33;7;;;
3318;2023-11-28 01:40:00;62;26,84;7;;;
3319;2023-11-28 02:00:00;62;27,33;7;;;
3320;2023-11-28 02:20:00;62;26,35;7;;;
3321;2023-11-28 02:40:00;62;26,35;7;;;
3322;2023-11-28 03:00:00;62;26,84;7;;;
3323;2023-11-28 03:20:00;62;26,35;7;;;
3324;2023-11-28 03:40:00;62;26,84;7;;;
3325;2023-11-28 04:00:00;62;26,84;7;;;
3326;2023-11-28 04:20:00;62;27,33;7;;;
3327;2023-11-28 04:40:00;62;26,35;7;;;
3328;2023-11-28 05:00:00;62;27,82;7;;;
3329;2023-11-28 05:20:00;62;26,84;7;;;
3330;2023-11-28 05:40:00;62;28,3;7;;;
3331;2023-11-28 06:00:00;62;26,84;7;;;
3332;2023-11-28 06:20:00;62;24,89;7;;;
3333;2023-11-28 06:40:00;62;26,84;7;;;
3334;2023-11-28 07:00:00;62;25,38;7;;;
3335;2023-11-28 07:20:00;62;27,33;7;;;
3336;2023-11-28 07:40:00;62;25,38;7;;;
3337;2023-11-28 08:00:00;62;27,33;7;;;
3338;2023-11-28 08:20:00;62;27,33;7;;;
3339;2023-11-28 08:40:00;62;26,35;7;;;
3340;2023-11-28 09:00:00;62;27,33;7;;;
3341;2023-11-28 09:20:00;62;26,35;7;;;
3342;2023-11-28 09:40:00;62;26,35;7;;;
3343;2023-11-28 10:00:00;62;27,33;7;;;
3344;2023-11-28 10:20:00;62;26,84;7;;;
3345;2023-11-28 10:40:00;62;26,35;7;;;
3346;2023-11-28 11:00:00;62;26,84;7;;;
3347;2023-11-28 11:20:00;62;26,35;7;;;
3348;2023-11-28 11:40:00;62;27,33;7;;;
3349;2023-11-28 12:00:00;62;26,35;7;;;
3350;2023-11-28 12:20:00;62;26,84;7;;;
3351;2023-11-28 12:40:00;62;26,84;7;;;
3352;2023-11-28 13:00:00;62;27,33;7;;;
3353;2023-11-28 13:20:00;62;26,84;7;;;
3354;2023-11-28 13:40:00;62;26,84;7;;;
3355;2023-11-28 14:00:00;62;27,33;7;;;
3356;2023-11-28 14:20:00;62;27,33;7;;;
3357;2023-11-28 14:40:00;62;26,84;7;;;
3358;2023-11-28 15:00:00;62;27,33;7;;;
3359;2023-11-28 15:20:00;62;26,84;7;;;
3360;2023-11-28 15:40:00;62;26,84;7;;;
3361;2023-11-28 16:00:00;62;27,33;7;;;
3362;2023-11-28 16:20:00;62;25,86;7;;;
3363;2023-11-28 16:40:00;62;26,35;7;;;
3364;2023-11-28 17:00:00;62;27,33;7;;;
3365;2023-11-28 17:20:00;62;26,84;7;;;
3366;2023-11-28 17:40:00;62;27,33;7;;;
3367;2023-11-28 18:00:00;62;27,33;7;;;
3368;2023-11-28 18:20:00;62;27,33;7;;;
3369;2023-11-28 18:40:00;62;27,33;7;;;
3370;2023-11-28 19:00:00;62;26,35;7;;;
3371;2023-11-28 19:20:00;62;26,84;7;;;
3372;2023-11-28 19:40:00;62;26,84;7;;;
3373;2023-11-28 20:00:00;62;26,84;7;;;
3374;2023-11-28 20:20:00;62;27,33;7;;;
3375;2023-11-28 20:40:00;62;26,35;7;;;
3376;2023-11-28 21:00:00;62;27,33;7;;;
3377;2023-11-28 21:20:00;62;27,33;7;;;
3378;2023-11-28 21:40:00;62;26,84;7;;;
3379;2023-11-28 22:00:00;62;27,82;7;;;
3380;2023-11-28 22:20:00;62;27,33;7;;;
3381;2023-11-28 22:40:00;62;28,3;7;;;
3382;2023-11-28 23:00:00;62;27,33;7;;;
3383;2023-11-28 23:20:00;62;26,84;7;;;
3384;2023-11-28 23:40:00;61,9;19,52;7;;;
3385;2023-11-29 00:00:00;61,9;21,96;7;;;
3386;2023-11-29 00:20:00;61,9;20,98;7;;;
3387;2023-11-29 00:40:00;61,9;20,98;7;;;
3388;2023-11-29 01:00:00;61,9;20,5;7;;;
3389;2023-11-29 01:20:00;61,9;21,47;7;;;
3390;2023-11-29 01:40:00;61,9;20,5;7;;;
3391;2023-11-29 02:00:00;61,9;20,98;7;;;
3392;2023-11-29 02:20:00;61,9;21,47;7;;;
3393;2023-11-29 02:40:00;61,9;20,98;7;;;
3394;2023-11-29 03:00:00;61,9;20,01;7;;;
3395;2023-11-29 03:20:00;61,9;21,47;7;;;
3396;2023-11-29 03:40:00;61,9;20,98;7;;;
3397;2023-11-29 04:00:00;61,9;20,98;7;;;
3398;2023-11-29 04:20:00;61,9;20,01;7;;;
3399;2023-11-29 04:40:00;61,9;20,01;7;;;
3400;2023-11-29 05:00:00;61,9;20,98;7;;;
3401;2023-11-29 05:20:00;61,9;21,96;7;;;
3402;2023-11-29 05:40:00;61,9;20,5;7;;;
3403;2023-11-29 06:00:00;61,9;20,01;7;;;
3404;2023-11-29 06:20:00;61,9;20,5;7;;;
3405;2023-11-29 06:40:00;61,9;20,5;7;;;
3406;2023-11-29 07:00:00;61,9;21,47;7;;;
3407;2023-11-29 07:20:00;61,9;21,96;7;;;
3408;2023-11-29 07:40:00;61,9;20,5;7;;;
3409;2023-11-29 08:00:00;61,9;20,01;7;;;
3410;2023-11-29 08:20:00;61,9;20,98;7;;;
3411;2023-11-29 08:40:00;61,9;19,52;7;;;
3412;2023-11-29 09:00:00;61,9;20,98;7;;;
3413;2023-11-29 09:20:00;61,9;20,5;7;;;
3414;2023-11-29 09:40:00;61,9;20,98;7;;;
3415;2023-11-29 10:00:00;61,9;20,98;7;;;
3416;2023-11-29 10:20:00;61,9;20,98;7;;;
3417;2023-11-29 10:40:00;61,9;20,5;7;;;
3418;2023-11-29 11:00:00;61,9;21,47;7;;;
3419;2023-11-29 11:20:00;61,9;20,98;7;;;
3420;2023-11-29 11:40:00;61,9;20,98;7;;;
3421;2023-11-29 12:00:00;61,9;20,98;7;;;
3422;2023-11-29 12:20:00;61,9;21,96;7;;;
3423;2023-11-29 12:40:00;61,9;20,5;7;;;
3424;2023-11-29 13:00:00;61,9;20,98;7;;;
3425;2023-11-29 13:20:00;61,9;20,5;7;;;
3426;2023-11-29 13:40:00;61,9;20,98;7;;;
3427;2023-11-29 14:00:00;61,9;20,01;7;;;
3428;2023-11-29 14:20:00;61,9;20,5;7;;;
3429;2023-11-29 14:40:00;61,9;20,98;7;;;
3430;2023-11-29 15:00:00;61,9;20,5;7;;;
3431;2023-11-29 15:20:00;61,9;20,98;7;;;
3432;2023-11-29 15:40:00;61,9;21,96;7;;;
3433;2023-11-29 16:00:00;61,9;21,47;7;;;
3434;2023-11-29 16:20:00;61,9;20,5;7;;;
3435;2023-11-29 16:40:00;61,9;20,5;7;;;
3436;2023-11-29 17:00:00;61,9;21,96;7;;;
3437;2023-11-29 17:20:00;61,9;20,5;7;;;
3438;2023-11-29 17:40:00;61,9;20,5;7;;;
3439;2023-11-29 18:00:00;61,9;21,47;7;;;
3440;2023-11-29 18:20:00;61,9;20,98;7;;;
3441;2023-11-29 18:40:00;61,9;20,5;7;;;
3442;2023-11-29 19:00:00;61,9;21,96;7;;;
3443;2023-11-29 19:20:00;61,9;20,5;7;;;
3444;2023-11-29 19:40:00;61,9;20,98;7;;;
3445;2023-11-29 20:00:00;61,9;20,5;7;;;
3446;2023-11-29 20:20:00;61,9;19,52;7;;;
3447;2023-11-29 20:40:00;61,9;20,98;7;;;
3448;2023-11-29 21:00:00;61,9;20,98;7;;;
3449;2023-11-29 21:20:00;61,9;20,01;7;;;
3450;2023-11-29 21:40:00;61,9;20,5;7;;;
3451;2023-11-29 22:00:00;61,9;20,98;7;;;
3452;2023-11-29 22:20:00;61,9;20,01;7;;;
3453;2023-11-29 22:40:00;61,8;23,91;7;;;
3454;2023-11-29 23:00:00;61,8;26,84;7;;;
3455;2023-11-29 23:20:00;61,8;26,84;7;;;
3456;2023-11-29 23:40:00;61,8;26,84;7;;;
3457;2023-11-30 00:00:00;61,8;27,82;7;;;
3458;2023-11-30 00:20:00;61,8;27,33;7;;;
3459;2023-11-30 00:40:00;61,8;26,35;7;;;
3460;2023-11-30 01:00:00;61,8;26,84;7;;;
3461;2023-11-30 01:20:00;61,8;27,82;7;;;
3462;2023-11-30 01:40:00;61,8;27,33;7;;;
3463;2023-11-30 02:00:00;61,8;23,42;7;;;
3464;2023-11-30 02:20:00;61,8;27,82;7;;;
3465;2023-11-30 02:40:00;61,8;27,33;7;;;
3466;2023-11-30 03:00:00;61,8;26,84;7;;;
3467;2023-11-30 03:20:00;61,8;26,84;7;;;
3468;2023-11-30 03:40:00;61,8;26,84;7;;;
3469;2023-11-30 04:00:00;61,8;26,84;7;;;
3470;2023-11-30 04:20:00;61,8;27,33;7;;;
3471;2023-11-30 04:40:00;61,8;27,33;7;;;
3472;2023-11-30 05:00:00;61,8;27,33;7;;;
3473;2023-11-30 05:20:00;61,8;26,84;7;;;
3474;2023-11-30 05:40:00;61,8;28,79;7;;;
3475;2023-11-30 06:00:00;61,8;27,33;7;;;
3476;2023-11-30 06:20:00;61,8;26,84;7;;;
3477;2023-11-30 06:40:00;61,8;26,84;7;;;
3478;2023-11-30 07:00:00;61,8;26,84;7;;;
3479;2023-11-30 07:20:00;61,8;23,91;7;;;
3480;2023-11-30 07:40:00;61,8;26,35;7;;;
3481;2023-11-30 08:00:00;61,8;27,33;7;;;
3482;2023-11-30 08:20:00;61,8;27,33;7;;;
3483;2023-11-30 08:40:00;61,8;27,33;7;;;
3484;2023-11-30 09:00:00;61,8;28,3;7;;;
3485;2023-11-30 09:20:00;61,8;27,33;7;;;
3486;2023-11-30 09:40:00;61,8;25,86;7;;;
3487;2023-11-30 10:00:00;61,8;27,33;7;;;
3488;2023-11-30 10:20:00;61,8;26,84;7;;;
3489;2023-11-30 10:40:00;61,8;26,84;7;;;
3490;2023-11-30 11:00:00;61,8;27,82;7;;;
3491;2023-11-30 11:20:00;61,8;26,84;7;;;
3492;2023-11-30 11:40:00;61,8;27,33;7;;;
3493;2023-11-30 12:00:00;61,8;26,84;7;;;
3494;2023-11-30 12:20:00;61,8;26,84;7;;;
3495;2023-11-30 12:40:00;61,8;25,86;7;;;
3496;2023-11-30 13:00:00;61,8;26,84;7;;;
3497;2023-11-30 13:20:00;61,8;26,84;7;;;
3498;2023-11-30 13:40:00;61,8;26,35;7;;;
3499;2023-11-30 14:00:00;61,8;26,84;7;;;
3500;2023-11-30 14:20:00;61,8;26,35;7;;;
3501;2023-11-30 14:40:00;61,8;26,84;7;;;
3502;2023-11-30 15:00:00;61,8;28,3;7;;;
3503;2023-11-30 15:20:00;61,8;27,33;7;;;
3504;2023-11-30 15:40:00;61,8;28,3;7;;;
3505;2023-11-30 16:00:00;61,8;26,84;7;;;
3506;2023-11-30 16:20:00;61,8;27,33;7;;;
3507;2023-11-30 16:40:00;61,8;26,84;7;;;
3508;2023-11-30 17:00:00;61,8;26,84;7;;;
3509;2023-11-30 17:20:00;61,8;26,84;7;;;
3510;2023-11-30 17:40:00;61,8;26,84;7;;;
3511;2023-11-30 18:00:00;61,8;25,38;7;;;
3512;2023-11-30 18:20:00;61,8;26,35;7;;;
3513;2023-11-30 18:40:00;61,8;27,82;7;;;
3514;2023-11-30 19:00:00;61,8;27,33;7;;;
3515;2023-11-30 19:20:00;61,8;26,84;7;;;
3516;2023-11-30 19:40:00;61,8;27,33;7;;;
3517;2023-11-30 20:00:00;61,8;27,82;7;;;
3518;2023-11-30 20:20:00;61,8;27,33;7;;;
3519;2023-11-30 20:40:00;61,8;26,35;7;;;
3520;2023-11-30 21:00:00;61,8;27,33;7;;;
3521;2023-11-30 21:20:00;61,8;26,84;7;;;
3522;2023-11-30 21:40:00;61,7;20,5;7;;;
3523;2023-11-30 22:00:00;61,7;20,01;7;;;
3524;2023-11-30 22:20:00;61,7;20,98;7;;;
3525;2023-11-30 22:40:00;61,7;20,5;7;;;
3526;2023-11-30 23:00:00;61,7;20,5;7;;;
3527;2023-11-30 23:20:00;61,7;20,01;7;;;
3528;2023-11-30 23:40:00;61,7;20,5;7;;;
3529;2023-11-24 00:00:00;60,6;22,94;8;;;
3530;2023-11-24 00:20:00;60,6;23,91;8;;;
3531;2023-11-24 00:40:00;60,6;23,91;8;;;
3532;2023-11-24 01:00:00;60,6;25,38;8;;;
3533;2023-11-24 01:20:00;60,6;29,77;8;;;
3534;2023-11-24 01:40:00;60,6;24,4;8;;;
3535;2023-11-24 02:00:00;60,6;23,91;8;;;
3536;2023-11-24 02:20:00;60,6;24,4;8;;;
3537;2023-11-24 02:40:00;60,6;26,35;8;;;
3538;2023-11-24 03:00:00;60,6;24,4;8;;;
3539;2023-11-24 03:20:00;60,6;25,38;8;;;
